ts,soil.temp,surface.temp,air.temp,vwc
2022-03-18T21:00:00Z,10.671875,10.40625,10.1875,0.1971417555522042
2022-03-18T21:15:00Z,10.65625,10.296875,9.828125,0.19714858912238686
2022-03-18T21:30:00Z,10.65625,10.140625,9.53125,0.19714858912238686
2022-03-18T21:45:00Z,10.640625,10.046875,9.46875,0.19709216009115593
2022-03-18T22:00:00Z,10.640625,9.9375,9.265625,0.19696497641536934
2022-03-18T22:15:00Z,10.609375,9.828125,9.203125,0.19697886095653971
2022-03-18T22:30:00Z,10.609375,9.796875,9.25,0.19697886095653971
2022-03-18T22:45:00Z,10.578125,9.734375,9.171875,0.19699251008974988
2022-03-18T23:00:00Z,10.5625,9.640625,9,0.19706258482175493
2022-03-18T23:15:00Z,10.546875,9.515625,8.8125,0.19706963579243097
2022-03-18T23:30:00Z,10.5,9.46875,8.765625,0.19709033588104105
2022-03-18T23:45:00Z,10.484375,9.25,8.328125,0.1970333805463192
2022-03-19T00:00:00Z,10.46875,8.78125,7.390625,0.19691317852275864
2022-03-19T00:15:00Z,10.46875,8.375,6.640625,0.1968495523623665
2022-03-19T00:30:00Z,10.453125,8,6.1875,0.19685660470940297
2022-03-19T00:45:00Z,10.421875,7.75,5.890625,0.19680694011925115
2022-03-19T01:00:00Z,10.390625,7.5625,5.671875,0.19694761971693756
2022-03-19T01:15:00Z,10.359375,7.453125,5.921875,0.19696103275445564
2022-03-19T01:30:00Z,10.3125,7.421875,5.96875,0.19704498879193835
2022-03-19T01:45:00Z,10.28125,7.296875,5.8125,0.19724952308951924
2022-03-19T02:00:00Z,10.265625,7.203125,5.96875,0.1972563400249579
2022-03-19T02:15:00Z,10.203125,7.34375,6.8125,0.19734710521823923
2022-03-19T02:30:00Z,10.15625,7.390625,6.921875,0.19755814717961917
2022-03-19T02:45:00Z,10.15625,7.34375,6.71875,0.19762176459507036
2022-03-19T03:00:00Z,10.109375,7.1875,6.21875,0.19770594663945606
2022-03-19T03:15:00Z,10.078125,6.984375,5.71875,0.1977833595152329
2022-03-19T03:30:00Z,10.0625,6.828125,5.21875,0.19791718559296936
2022-03-19T03:45:00Z,10,6.9375,5.625,0.1979444844100924
2022-03-19T04:00:00Z,9.96875,7.109375,5.984375,0.19808513099207087
2022-03-19T04:15:00Z,9.96875,7.03125,5.6875,0.19827574895178202
2022-03-19T04:30:00Z,9.921875,6.625,4.640625,0.19829643920112536
2022-03-19T04:45:00Z,9.875,6.265625,4.015625,0.19831712943520635
2022-03-19T05:00:00Z,9.859375,6,3.6875,0.19845071832005073
